PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
156,98,Antoine Carr,1610612759,SAN,81,23.0,4.4,9.0,0.49,0.0,0.1,0.2,2.0,2.6,0.764,1.6,2.7,4.3,0.8,0.4,1.2,1.4,10.9,10.9,1991
76782,99,Winston Garland,1610612743,DEN,78,28.3,4.3,9.6,0.444,0.1,0.4,0.321,2.2,2.6,0.859,0.9,1.6,2.4,5.3,1.3,0.3,2.2,10.8,12.1,1991
404,100,Kevin Duckworth,1610612757,POR,82,27.1,4.4,9.6,0.461,0.0,0.0,0.0,1.9,2.8,0.69,1.8,4.2,6.1,1.2,0.5,0.5,1.7,10.7,11.1,1991
78304,100,Terry Teagle,1610612747,LAL,82,19.5,4.4,9.8,0.452,0.0,0.0,0.25,1.8,2.4,0.766,1.1,1.1,2.2,1.4,0.8,0.1,1.4,10.7,7.9,1991
1855,102,Mark Macon,1610612743,DEN,76,30.3,4.4,11.7,0.375,0.1,0.4,0.133,1.8,2.4,0.73,1.1,1.8,2.9,2.2,2.0,0.2,2.0,10.6,7.9,1991
77054,103,Dennis Hopson,1610612758,SAC,71,18.5,3.9,8.4,0.465,0.2,0.7,0.255,2.5,3.6,0.708,1.5,1.4,2.9,1.4,0.9,0.5,1.4,10.5,9.4,1991
1125,104,Larry Stewart,1610612764,WAS,76,29.3,4.0,7.8,0.514,0.0,0.0,0.0,2.5,3.1,0.807,2.4,3.5,5.9,1.6,0.7,0.6,1.5,10.4,13.3,1991
51,105,Mahmoud Abdul-Rauf,1610612743,DEN,81,19.0,4.4,10.4,0.421,0.4,1.2,0.33,1.2,1.3,0.87,0.3,1.1,1.4,2.4,0.5,0.0,1.4,10.3,7.0,1991
174,106,John Battle,1610612739,CLE,76,21.5,4.2,8.7,0.48,0.0,0.2,0.118,1.9,2.3,0.848,0.3,1.2,1.5,2.1,0.5,0.1,1.2,10.3,8.3,1991
76842,107,Paul Graham,1610612737,ATL,78,22.0,3.9,8.7,0.447,0.7,1.8,0.39,1.6,2.2,0.741,0.9,2.0,3.0,2.2,1.2,0.3,1.2,10.1,10.3,1991
236,108,Kevin Edwards,1610612748,MIA,81,22.7,4.0,8.8,0.454,0.1,0.4,0.219,2.0,2.4,0.848,0.7,1.9,2.6,2.1,1.2,0.2,1.5,10.1,9.6,1991
902,109,Bimbo Coles,1610612748,MIA,81,24.4,3.6,8.0,0.455,0.1,0.6,0.192,2.7,3.2,0.824,0.9,1.5,2.3,4.5,0.9,0.2,2.1,10.1,11.0,1991
417,110,Sam Mitchell,1610612750,MIN,82,26.2,3.7,8.8,0.423,0.0,0.1,0.182,2.5,3.2,0.786,1.9,3.8,5.8,1.1,0.6,0.5,1.2,10.1,11.1,1991
769,111,B.J. Armstrong,1610612741,CHI,82,22.9,4.1,8.5,0.481,0.4,1.1,0.402,1.3,1.6,0.806,0.2,1.5,1.8,3.2,0.6,0.1,1.1,9.9,9.6,1991
23,112,Dennis Rodman,1610612765,DET,82,40.3,4.2,7.7,0.539,0.4,1.2,0.317,1.0,1.7,0.6,6.4,12.3,18.7,2.3,0.8,0.9,1.7,9.8,26.5,1991
895,113,Tyrone Corbin,1610612762,UTH,80,27.6,3.8,7.9,0.481,0.0,0.1,0.0,2.2,2.5,0.866,2.0,3.9,5.9,1.8,1.0,0.3,1.2,9.8,13.0,1991
229,114,James Edwards,1610612746,LAC,72,20.0,3.5,7.5,0.465,0.0,0.0,0.0,2.8,3.8,0.731,0.8,2.0,2.8,0.7,0.3,0.5,1.0,9.7,8.0,1991
76017,115,Danny Ainge,1610612757,POR,81,19.7,3.7,8.3,0.442,1.0,2.8,0.339,1.3,1.6,0.824,0.5,1.3,1.8,2.5,0.9,0.2,0.9,9.7,9.3,1991
100263,116,Bill Laimbeer,1610612765,DET,81,27.6,4.2,9.0,0.47,0.4,1.0,0.376,0.8,0.9,0.893,1.3,4.3,5.6,2.0,0.6,0.7,1.3,9.7,12.4,1991
122,117,Fred Roberts,1610612749,MIL,80,21.8,3.9,8.1,0.482,0.2,0.5,0.514,1.6,2.1,0.749,1.3,1.9,3.2,1.5,0.7,0.5,1.5,9.6,9.3,1991
927,118,John Salley,1610612765,DET,72,24.6,3.5,6.8,0.512,0.0,0.0,0.0,2.6,3.6,0.715,1.5,2.6,4.1,1.6,0.7,1.5,1.4,9.5,11.7,1991
56,119,Gary Payton,1610612760,SEA,81,31.5,4.1,9.1,0.451,0.0,0.3,0.13,1.2,1.8,0.669,1.5,2.1,3.6,6.2,1.8,0.3,2.1,9.4,13.7,1991
41,120,Anthony Bonner,1610612758,SAC,79,28.9,3.7,8.3,0.447,0.0,0.1,0.25,1.9,3.1,0.627,2.4,3.7,6.1,1.6,1.2,0.3,1.7,9.4,11.2,1991
77386,121,Marcus Liberty,1610612743,DEN,75,20.4,3.7,8.3,0.443,0.2,0.7,0.34,1.7,2.4,0.728,1.9,2.2,4.1,0.8,0.9,0.4,1.2,9.3,9.0,1991
76726,122,Sleepy Floyd,1610612745,HOU,82,20.3,3.5,8.6,0.406,0.5,1.5,0.301,1.6,2.1,0.794,0.4,1.4,1.8,2.9,0.7,0.3,1.6,9.1,7.7,1991
371,123,Terry Mills,1610612751,NJN,82,20.9,3.8,8.2,0.463,0.1,0.3,0.348,1.4,1.9,0.75,2.3,3.2,5.5,1.0,0.6,0.5,1.0,9.0,10.8,1991
1474,124,Larry Krystkowiak,1610612749,MIL,79,23.4,3.7,8.4,0.444,0.0,0.1,0.0,1.6,2.1,0.757,1.7,3.8,5.4,1.4,0.7,0.2,1.5,9.0,10.1,1991
1622,125,Rodney McCray,1610612742,DAL,75,28.1,3.6,8.3,0.436,0.3,1.1,0.294,1.5,2.0,0.719,2.0,4.3,6.2,2.9,0.6,0.4,1.5,9.0,12.4,1991
81,126,Jeff Grayer,1610612749,MIL,82,20.2,3.8,8.4,0.448,0.2,0.8,0.288,1.2,1.9,0.667,1.6,1.6,3.1,1.8,0.8,0.2,1.3,9.0,8.4,1991
78656,127,Blair Rasmussen,1610612737,ATL,81,24.3,4.3,9.0,0.478,0.1,0.3,0.217,0.4,0.5,0.75,1.2,3.7,4.9,1.3,0.4,0.6,0.6,9.0,10.8,1991
177,128,Muggsy Bogues,1610612766,CHH,82,34.0,3.9,8.2,0.472,0.0,0.3,0.074,1.1,1.5,0.783,0.7,2.2,2.9,9.1,2.1,0.1,1.9,8.9,16.4,1991
313,129,Vern Fleming,1610612754,IND,82,21.2,3.6,7.4,0.482,0.1,0.3,0.222,1.6,2.2,0.737,0.8,1.7,2.5,3.2,0.7,0.1,1.7,8.9,9.3,1991
475,130,Doug Smith,1610612742,DAL,76,22.5,3.8,9.2,0.415,0.0,0.1,0.0,1.2,1.6,0.736,1.7,3.4,5.1,1.7,0.8,0.4,1.3,8.8,9.8,1991
262,131,Michael Cage,1610612760,SEA,82,30.0,3.7,6.6,0.566,0.0,0.1,0.0,1.3,2.1,0.62,3.2,5.6,8.9,1.1,1.2,0.7,1.0,8.8,16.0,1991
78421,132,Alexander Volkov,1610612737,ATL,77,19.7,3.3,7.4,0.441,0.5,1.4,0.318,1.6,2.6,0.631,1.3,2.1,3.4,3.2,0.9,0.4,1.3,8.6,10.1,1991
77130,133,Buck Johnson,1610612745,HOU,80,27.5,3.6,7.9,0.458,0.0,0.1,0.111,1.3,1.8,0.727,1.2,2.7,3.9,2.0,0.9,0.6,1.3,8.6,9.9,1991
344,134,Dana Barros,1610612760,SEA,75,17.7,3.2,6.6,0.483,1.1,2.5,0.446,0.8,1.1,0.759,0.2,0.9,1.1,1.7,0.7,0.1,0.7,8.3,7.3,1991
238,135,Tyrone Hill,1610612744,GOS,82,23.0,3.1,5.9,0.522,0.0,0.0,0.0,2.0,2.9,0.694,2.2,5.0,7.2,0.6,0.9,0.5,1.3,8.2,12.4,1991
178,136,Olden Polynice,1610612746,LAC,76,24.1,3.2,6.2,0.519,0.0,0.0,0.0,1.6,2.6,0.622,2.6,4.5,7.1,0.6,0.6,0.3,1.1,8.1,11.5,1991
